V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153,V154,V155,V156,V157,V158,V159,V160,V161,V162,V163,V164,V165,V166,V167,V168,V169,V170,V171,V172,V173,V174,V175,V176,V177,V178,V179,V180,V181,V182,V183,V184,V185,V186,V187,V188,V189,V190,V191,V192
7714,2,1,2204,3582,1,40854,1,20,1,3,2842,3,1,-1,9,9,-1,9,-1,9,9,0,0,2,2,4,5000,0,4,9,9,9,7,72574,1,1,1,1,2,2,2,2,1,0,0,9,0,0,7,2,9,9,9,9,4,1,4,1,4,99,4,1,4,50,1,2,1,9,0,1,5320,5320,5409,-1,5327,5320,5418,98,0,7,82,-1,-1,9,98,1.0,0.0,0.0,999.99,9999.99,23210,23210,23210,98000,998000,123210,12,0,120,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,2,0,0,2,2,0,0,0,1,9,0,0,0,0,0,-1e-04,1,0,130,1,9,9,1,1,0,0,0,1,5320,5320,0,5320,98,30,0,0,1,1,61.2,0,4,5,5,0,0,0,0,0,0,2,1,0,3,31,1,123210,2,3,0.0,0,1,0,2,-1,0,0,0,0,0.0,0.0,0,0,1
7714,2,1,2205,3583,1,72755,1,18,1,3,2842,3,1,-1,9,9,-1,9,-1,9,9,0,0,0,0,4,5000,0,4,9,9,9,7,72574,1,1,1,1,2,2,2,2,1,0,0,9,0,0,7,2,9,9,9,9,4,1,4,1,4,99,4,1,4,50,1,2,1,9,0,1,5320,5320,5409,-1,5327,5320,5418,98,0,7,82,-1,-1,9,98,1.0,0.0,0.0,999.99,9999.99,23210,23210,23210,98000,998000,123210,12,0,120,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,2,0,0,2,2,0,0,0,1,9,0,0,0,0,0,-1e-04,1,0,120,1,9,9,0,1,0,0,0,1,5320,5320,0,5320,98,30,0,0,1,1,61.2,0,4,5,5,0,0,0,0,0,0,2,0,0,3,31,1,123210,2,3,0.0,0,1,0,2,-1,0,0,0,0,0.0,0.0,0,0,0
7714,2,1,2206,3584,1,122083,1,20,1,3,2842,3,1,-1,9,9,-1,9,-1,9,9,0,0,0,0,4,5000,0,4,9,9,9,7,72574,1,1,1,1,2,2,2,2,1,0,0,9,0,0,7,2,9,9,9,9,4,1,4,1,4,99,4,1,4,50,1,2,1,9,0,0,5320,5320,5409,-1,5327,5138,5418,280,182,7,82,-1,-1,9,98,1.0,0.0,0.0,999.99,9999.99,23210,23210,23210,98000,998000,123210,12,0,120,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,2,0,0,2,2,0,0,0,1,9,0,0,0,0,0,-1e-04,1,0,130,1,9,9,0,1,0,0,0,1,5320,5320,0,5320,98,30,0,0,1,1,61.2,0,4,5,5,0,0,0,0,0,0,2,0,0,3,31,1,123210,2,3,0.0,0,1,0,2,-1,0,0,0,0,0.0,0.0,0,0,0
7714,2,1,2207,4000,2,60954,6,21,1,0,4000,2,1,-1,9,9,-1,1,21,2,1,4,2,0,0,5,1500,0,4,9,9,9,2,0,8,9,9,9,9,4,9,9,99,-1,-1,9,-1,-1,9,9,9,9,9,9,9,5,4,2,12,3,7,1,1,0,9,0,9,0,9,0,5667,5660,5654,-1,5669,5660,5771,111,0,9,-1,-1,-1,117,111,7.0,0.0,0.0,0.0,0.0,0,23210,23210,23210,123210,123210,120,1,120,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,-1e-04,2,0,136,1,9,3,3,9,0,0,0,2,5660,5660,0,5660,111,30,0,0,2,1,61.2,0,3,3,3,0,9,9,9,9,9,2,3,0,0,32,1,123210,2,2,-0.01,9,1,0,0,-1,999999,0,1,1,-0.01,-1e-04,0,0,2
7714,2,1,2208,4002,2,51754,1,20,1,2,3303,3,1,-1,9,9,-1,9,-1,9,9,-1,0,-1,-1,7,0,0,4,9,9,9,4,42975,9,2,1,1,1,2,2,2,1,0,0,9,86,65,7,2,9,9,9,9,4,5,4,1,4,99,7,1,4,12,1,2,1,9,0,1,5620,5599,5646,5691,5620,5620,5691,71,-1,21,26,45,0,45,92,0.0,0.0,9999.99,999.99,9999.99,22230,22230,22230,22230,923220,122230,12,0,60,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,2,2,0,0,0,1,9,0,0,0,0,0,-1e-04,1,0,130,1,9,9,9,9,0,1,1,2,5599,5599,0,5599,92,30,0,0,0,1,30.6,0,4,5,5,0,0,0,0,1,1,2,0,0,2,32,1,122230,1,3,0.0,0,1,0,2,923220,0,0,0,0,0.0,0.0,0,0,0
7714,2,1,2209,4003,2,80856,1,19,1,2,3303,3,1,-1,9,9,-1,9,-1,9,9,0,0,0,0,7,0,0,4,9,9,9,2,42975,9,2,1,1,1,2,2,2,1,0,0,9,76,65,7,2,9,9,9,4,4,5,4,2,4,99,7,1,4,12,1,2,3,9,0,1,5620,5599,5646,5701,5620,5620,5691,71,-1,21,26,55,-1,45,92,0.0,0.0,9999.99,0.0,9999.99,22230,22230,22230,22230,923220,122230,12,0,60,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,2,2,0,0,0,1,9,0,0,0,0,0,-1e-04,1,0,125,1,9,9,0,9,0,1,1,2,5599,5599,0,5599,92,30,0,0,0,1,30.6,0,4,5,5,0,0,0,0,1,1,2,0,0,2,32,1,122230,1,3,0.0,0,1,0,2,923220,0,0,0,0,0.0,0.0,0,0,0
7714,2,1,2210,4007,2,100444,1,30,6,1,803,2,1,-1,4,1,60,1,30,1,3,6,5,29,22,1,0,0,4,9,9,9,9,12475,4,2,1,2,2,2,2,2,1,0,0,9,309,309,7,1,3,1,3,4,3,5,9,9,1,99,9,1,1,0,9,0,9,0,9,0,5621,-1,-1,-1,-1,5620,5502,-1,-1,-1,-1,-1,-1,-1,-1,15.0,0.0,0.0,0.0,0.0,22220,0,0,0,122220,122220,120,0,120,0,3,3,2,5,0,4,0,0,2,4,0,0,0,1,0,2,2,0,1,0,0,2,1,0,0,0,1,1,1,0,0,1,0,-1e-04,3,1,22,1,0,3,3,4,0,1,1,2,5620,5620,0,-1,-1,30,0,0,9,0,61.2,0,1,1,1,0,9,0,0,3,3,1,3,3,2,32,0,122220,2,9,-0.01,9,2,4,1,122220,999999,1,0,0,-0.01,-1e-04,1,0,2
7714,2,1,2211,4008,2,32650,3,24,1,0,4008,2,1,-1,7,1,-1,1,24,9,9,1,0,13,9,7,0,0,4,9,9,9,2,91474,2,2,1,1,2,0,2,2,1,0,0,9,0,0,7,1,3,1,2,4,4,1,4,1,5,99,3,3,6,0,1,2,1,2,2,1,5410,5370,5444,5530,5376,5370,5443,73,0,6,68,86,-1,-1,73,40.0,1.77,1.77,999.99,9999.99,23200,23200,23200,23221,923221,123200,6,0,60,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,-1e-04,2,0,8,9,9,3,1,2,0,0,0,1,5370,5370,0,5370,73,30,0,0,3,1,30.6,0,7,6,8,1,1,0,0,0,0,1,1,0,0,31,1,123200,1,6,1.77,1,1,0,0,-1,10188,0,0,0,53.84,4.0045,0,1,1
7714,2,1,2212,4027,2,32149,3,26,1,3,811,2,1,-1,9,9,-1,9,-1,9,9,1,1,9,9,9,0,0,4,9,9,9,9,81475,9,2,1,2,2,2,1,2,1,0,0,9,2680,2680,7,1,3,2,3,4,4,5,9,9,1,99,0,1,1,0,9,0,9,0,9,0,-1,-1,-1,-1,-1,5704,5704,0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,23210,0,0,0,123210,123210,120,1,120,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,12,4,5,0,0,1,9,0,0,0,1,9,0,0,0,0,0,-1e-04,2,1,166,1,9,9,2,9,0,1,1,2,5704,5704,0,-1,-1,30,0,0,9,0,61.2,0,1,1,1,0,9,0,0,4,4,2,2,0,4,32,0,123210,2,9,-0.01,9,1,0,9,-1,999999,0,0,0,-0.01,-1e-04,0,0,1
7714,2,1,2213,4029,2,122654,3,19,12,1,2687,1,1,0,7,1,180,1,4,3,1,0,0,5,3,9,10000,0,4,9,9,9,2,21376,3,2,1,1,2,2,2,2,1,0,0,9,0,0,7,2,9,9,9,9,9,5,4,9,12,10,7,1,1,0,9,0,9,0,9,0,-1,5897,-1,-1,5906,5423,6254,831,474,9,-1,-1,-1,-1,357,117.0,0.0,0.0,0.0,0.0,22230,22230,22230,0,122230,122230,60,1,60,1,3,2,5,7,0,1,0,2,2,1,0,0,2,1,0,4,4,4,0,0,0,1,4,0,0,0,1,2,1,0,0,0,0,0.0,1,0,0,0,1,2,1,3,0,0,0,4,5897,5897,1,5897,357,31,0,0,3,1,30.6,0,3,3,3,0,9,0,0,0,0,1,1,5,4,34,1,122230,1,2,-0.01,9,2,3,4,122230,999999,1,1,1,-0.01,-1e-04,1,0,2
7714,2,1,2214,4032,2,42035,3,41,1,0,4032,2,1,0,4,1,14,1,41,2,3,0,0,2,2,7,0,113076,4,9,9,9,3,82276,9,2,1,2,2,2,2,2,1,0,0,9,109,109,7,2,9,9,9,9,9,5,4,9,4,99,4,1,6,0,1,2,1,9,0,1,6096,6078,-1,6177,-1,6078,6186,108,0,-1,-1,-1,9,-1,108,18.0,0.57,9999.99,999.99,9999.99,23210,23220,0,0,923220,123210,12,0,120,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0.0,3,0,0,0,0,3,1,9,0,1,1,4,6078,6078,1,6078,108,31,1,0,2,1,61.2,0,4,5,5,0,0,0,0,2,2,1,1,0,0,34,1,123210,2,3,0.57,0,1,0,0,923220,4511,0,0,0,17.34,2.9091,0,0,1
7714,2,1,2215,5103,3,70157,8,18,1,2,2570,3,1,350,4,3,0,1,19,1,9,-1,0,-1,-1,7,0,0,4,9,9,9,4,101675,4,2,1,1,1,2,2,2,1,0,0,9,4000,0,7,2,9,9,9,4,4,5,4,1,4,99,7,1,4,350,3,2,3,1,3,1,5908,-1,5904,5939,-1,5904,5961,57,-1,-1,-1,35,22,57,-1,4.0,0.0,0.0,0.0,0.0,22230,0,0,22230,122230,122230,60,1,60,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,5,0,0,0,1,5,0,0,0,1,0,0,0,0,1,0,5.8579,1,0,350,1,0,3,9,4,0,1,0,4,5904,5904,1,5904,57,31,0,2,1,1,30.6,1,5,7,5,0,0,0,0,4,0,3,0,0,4,34,1,122230,1,4,0.0,0,1,0,5,122230,0,0,0,0,0.0,0.0,0,0,0
7714,2,1,2216,5111,3,91730,7,45,1,0,5111,3,2,-1,9,9,-1,9,-1,9,3,0,0,1,0,9,0,0,4,9,9,9,1,81475,9,2,2,2,2,0,2,2,1,0,0,9,250,0,7,1,2,1,3,4,3,5,4,9,12,10,9,1,1,0,9,0,9,0,9,0,-1,5897,-1,-1,-1,5897,5905,8,0,-1,-1,-1,-1,-1,8,0.0,0.0,0.0,0.0,0.0,29200,29210,0,0,929210,129200,12,0,120,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,-1e-04,3,0,354,1,9,9,0,9,0,1,0,4,5897,5897,1,5897,8,31,0,0,0,1,61.2,0,3,3,3,0,9,0,0,2,0,3,0,0,0,34,9,129200,2,2,-0.01,9,1,0,0,-1,999999,0,0,0,-0.01,-1e-04,0,0,0
7714,2,1,2217,5114,3,62535,4,40,1,0,5114,2,1,641,4,3,0,1,40,2,1,3,1,13,9,7,0,0,4,9,9,9,1,101075,3,2,1,1,2,2,1,2,1,0,0,9,140,120,7,1,3,2,3,4,4,5,4,9,9,10,2,1,1,0,9,0,9,0,9,0,5771,5764,-1,-1,-1,5764,5771,7,0,-1,-1,-1,-1,-1,7,8.0,0.0,0.0,0.0,0.0,23210,23210,0,0,123210,123210,120,1,120,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.463,3,1,641,2,0,3,2,3,0,1,1,3,5764,5764,1,5764,7,31,0,0,2,1,61.2,0,2,2,2,0,9,0,0,2,2,5,2,0,0,33,1,123210,2,1,-0.01,9,1,0,0,-1,999999,0,1,1,-0.01,-1e-04,0,0,2
7714,2,1,2218,5124,3,11855,8,20,1,0,5124,2,1,0,9,1,-1,1,-1,9,3,0,0,0,0,3,500,0,4,9,9,9,2,0,8,9,9,9,9,4,9,9,99,-1,-1,9,-1,-1,9,9,9,9,9,9,9,5,4,2,4,99,4,1,6,100,1,2,3,9,0,1,5780,5778,-1,-1,-1,5778,5870,92,0,-1,-1,-1,-1,-1,92,3.0,0.33,9999.99,0.0,9999.99,0,22220,0,0,922250,122220,12,0,120,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0.0,1,0,0,0,9,9,0,9,0,0,0,3,5778,5778,1,5778,92,31,0,0,1,1,61.2,0,4,5,5,0,0,9,9,9,9,1,0,0,0,33,1,122220,2,3,0.33,0,1,0,0,922250,2852,0,0,0,10.04,2.4014,0,0,0
7714,2,1,2219,5150,1,61956,2,19,2,0,5150,2,1,0,7,1,658,1,18,2,3,0,0,2,2,7,0,0,4,9,9,9,2,91674,4,2,2,1,1,2,2,2,1,0,0,9,150,150,7,1,3,1,3,4,4,5,4,1,12,10,7,1,1,0,9,0,9,0,9,0,5390,5384,5390,5435,-1,5383,5432,49,1,-1,-1,45,-1,42,48,7.0,0.0,0.0,0.0,0.0,23210,28210,0,52220,952220,123210,6,0,120,1,3,1,0,1,0,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.0,1,1,0,0,1,3,1,4,0,1,1,1,5384,5384,0,5384,48,30,0,0,2,1,61.2,0,3,3,3,0,9,0,0,2,2,1,1,1,0,31,1,123210,2,2,-0.01,9,0,1,0,-1,999999,0,0,0,-0.01,-1e-04,1,0,1
7714,2,1,2220,53,2,10758,3,18,2,0,53,3,1,0,4,1,7,1,5,1,1,2,2,3,2,1,2500,0,4,9,9,9,3,32976,4,2,2,1,1,2,2,2,1,0,0,9,2500,2500,7,1,2,1,3,4,3,5,4,1,2,99,1,1,5,0,1,2,1,2,2,1,-1,5936,5942,-1,-1,5936,5942,6,0,-1,-1,-1,-1,0,6,6.0,0.67,0.67,999.99,9999.99,27220,27220,0,98000,998000,127220,12,0,120,0,4,0,1,1,0,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0.0,1,0,0,0,0,2,3,4,0,1,1,4,5936,5936,1,5936,6,41,0,0,2,1,61.2,0,4,5,5,0,0,0,0,4,4,1,3,2,0,44,1,-1,2,3,0.67,0,2,1,0,-1,5128,1,1,1,20.38,3.0625,1,0,2
7714,2,1,2221,74,2,72356,3,20,1,0,74,3,1,0,7,1,150,1,2,3,3,0,0,6,2,5,1000,0,4,9,9,9,2,42476,4,2,1,2,2,0,2,2,1,0,0,9,0,0,7,1,3,1,1,4,4,5,4,9,13,7,4,1,1,0,9,0,9,0,9,0,6064,5958,-1,-1,-1,6063,6068,5,-1,-1,-1,-1,-1,-1,110,1.0,0.0,0.0,0.0,0.0,26280,26290,0,0,926290,126280,12,0,36,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.0,1,0,0,0,1,1,1,4,0,0,0,4,5958,5958,1,5958,110,41,0,0,1,1,18.36,0,2,2,2,0,9,0,0,0,0,1,1,0,0,44,1,126280,1,1,-0.01,9,1,0,0,-1,999999,0,0,0,-0.01,-1e-04,0,0,1
7714,2,1,2222,97,3,13143,1,32,3,0,97,3,1,800,3,3,0,2,1,3,9,6,0,1,1,7,0,0,4,9,9,9,3,60376,4,2,2,1,2,2,1,2,1,0,0,9,867,867,7,2,9,9,9,9,5,5,4,1,4,99,7,1,6,0,2,2,3,2,2,1,6045,6045,6060,-1,-1,6045,6150,105,0,-1,-1,-1,-1,90,105,0.0,24.0,3.0,0.0,24.0,25250,25250,0,25250,125250,125250,240,6,240,6,4,1,1,2,1,1,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.6846,3,0,800,2,0,1,9,4,0,1,1,4,6045,6045,1,6045,105,41,0,2,0,1,122.4,1,5,7,7,1,1,0,0,4,4,5,1,2,0,44,1,125250,3,4,24.0,0,2,2,0,125250,32189,1,0,0,730.08,6.5945,1,1,1
7714,2,1,2223,97,3,13143,1,32,3,0,97,3,1,800,3,3,0,2,1,3,9,6,0,1,1,7,0,0,4,9,9,9,3,60976,4,2,2,1,2,2,1,2,1,0,0,9,878,878,7,2,9,9,9,9,5,5,4,1,4,99,7,1,4,2641,1,2,3,2,2,1,6045,6045,6060,-1,-1,6045,6150,105,0,-1,-1,-1,-1,90,105,0.0,0.0,3.0,0.0,9999.99,25250,25250,0,25250,125250,125250,240,6,240,6,4,1,1,2,1,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.6846,3,0,800,2,0,1,9,4,0,1,1,4,6045,6045,1,6045,105,41,0,0,0,1,122.4,1,5,7,5,0,0,0,0,4,4,5,1,2,0,44,1,125250,3,4,0.0,0,2,2,0,125250,0,1,0,0,0.0,0.0,1,0,1
7714,2,1,2224,122,1,11154,2,22,1,0,122,3,1,-1,4,3,0,1,6,1,3,0,0,0,0,7,0,0,4,9,9,9,2,72876,4,9,9,1,1,2,2,2,1,0,0,9,1219,1219,7,2,9,9,9,4,5,5,4,9,4,99,7,1,3,0,3,2,3,2,2,4,6054,6072,-1,6136,-1,6053,6156,103,19,-1,-1,-1,20,-1,84,1.0,0.0,0.0,0.0,0.0,27200,27200,0,0,127200,127200,120,0,120,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1e-04,2,0,302,1,0,2,0,4,0,1,1,4,6072,6072,1,6072,84,41,0,2,1,1,61.2,1,5,7,5,0,0,0,0,4,4,3,0,0,0,44,1,127200,2,4,0.0,0,1,0,0,127200,0,0,0,0,0.0,0.0,0,0,0
7714,2,1,2225,144,1,81126,1,49,15,0,144,3,1,-1,2,1,-1,2,0,9,9,-1,0,-1,-1,4,10000,0,4,9,9,9,7,0,8,9,9,9,9,4,9,9,99,-1,-1,9,-1,-1,9,9,9,9,9,9,9,1,4,1,14,1,8,2,1,0,9,0,9,0,9,0,6153,-1,5879,6139,-1,6027,5860,-1,-1,-1,-1,260,-1,-1,-1,120.0,0.0,0.0,0.0,0.0,0,0,0,26370,126370,126370,60,0,60,0,4,0,14,14,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,1,0,0,-1e-04,3,0,82,1,9,0,9,9,0,0,0,3,5879,5879,1,5879,-1,41,0,0,3,1,30.6,0,3,3,3,0,9,9,9,9,9,1,0,5,0,43,1,126370,1,2,-0.01,9,2,1,0,126370,999999,1,0,0,-0.01,-1e-04,1,0,0
7714,2,1,2226,144,1,81126,1,49,15,0,144,3,1,-1,2,1,-1,2,0,9,9,-1,0,-1,-1,4,10000,0,4,9,9,9,7,0,8,9,9,9,9,4,9,9,99,-1,-1,9,-1,-1,9,9,9,9,9,9,9,1,4,1,14,1,8,2,1,0,9,0,9,0,9,0,6153,-1,5879,6139,-1,6027,5860,-1,-1,-1,-1,260,-1,-1,-1,120.0,0.0,0.0,0.0,0.0,0,0,0,26370,126370,126370,60,0,60,0,4,0,14,14,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,1,0,0,-1e-04,3,0,82,1,9,0,9,9,0,0,0,3,5879,5879,1,5879,-1,41,0,0,3,1,30.6,0,3,3,3,0,9,9,9,9,9,1,0,5,0,43,1,126370,1,2,-0.01,9,2,1,0,126370,999999,1,0,0,-0.01,-1e-04,1,0,0
7714,2,1,2227,144,1,81126,1,49,15,0,144,3,1,-1,2,1,-1,2,0,9,9,-1,0,-1,-1,4,10000,0,4,9,9,9,7,0,8,9,9,9,9,4,9,9,99,-1,-1,9,-1,-1,9,9,9,9,9,9,9,1,4,1,14,1,8,2,1,0,9,0,9,0,9,0,6153,-1,5879,6139,-1,6027,5860,-1,-1,-1,-1,260,-1,-1,-1,120.0,0.0,0.0,0.0,0.0,0,0,0,26370,126370,126370,60,0,60,0,4,0,14,14,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,1,0,0,-1e-04,3,0,82,1,9,0,9,9,0,0,0,3,5879,5879,1,5879,-1,41,0,0,3,1,30.6,0,3,3,3,0,9,9,9,9,9,1,0,5,0,43,1,126370,1,2,-0.01,9,2,1,0,126370,999999,1,0,0,-0.01,-1e-04,1,0,0
7714,2,1,2228,144,1,81126,1,49,15,0,144,3,1,-1,2,1,-1,2,0,9,9,-1,0,-1,-1,4,10000,0,4,9,9,9,7,0,8,9,9,9,9,4,9,9,99,-1,-1,9,-1,-1,9,9,9,9,9,9,9,1,4,1,14,1,8,2,1,0,9,0,9,0,9,0,6153,-1,5879,6139,-1,6027,5860,-1,-1,-1,-1,260,-1,-1,-1,120.0,0.0,0.0,0.0,0.0,0,0,0,26370,126370,126370,60,0,60,0,4,0,14,14,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,1,0,0,-1e-04,3,0,82,1,9,0,9,9,0,0,0,3,5879,5879,1,5879,-1,41,0,0,3,1,30.6,0,3,3,3,0,9,9,9,9,9,1,0,5,0,43,1,126370,1,2,-0.01,9,2,1,0,126370,999999,1,0,0,-0.01,-1e-04,1,0,0
7714,2,1,2229,144,1,81126,1,49,15,0,144,3,1,-1,2,1,-1,2,0,9,9,-1,0,-1,-1,4,10000,0,4,9,9,9,7,0,8,9,9,9,9,4,9,9,99,-1,-1,9,-1,-1,9,9,9,9,9,9,9,1,4,1,14,1,8,2,1,0,9,0,9,0,9,0,6153,-1,5879,6139,-1,6027,5860,-1,-1,-1,-1,260,-1,-1,-1,120.0,0.0,0.0,0.0,0.0,0,0,0,26370,126370,126370,60,0,60,0,4,0,14,14,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,1,0,0,-1e-04,3,0,82,1,9,0,9,9,0,0,0,3,5879,5879,1,5879,-1,41,0,0,3,1,30.6,0,3,3,3,0,9,9,9,9,9,1,0,5,0,43,1,126370,1,2,-0.01,9,2,1,0,126370,999999,1,0,0,-0.01,-1e-04,1,0,0
7714,2,1,2230,144,1,81126,1,49,15,0,144,3,1,-1,2,1,-1,2,0,9,9,-1,0,-1,-1,4,10000,0,4,9,9,9,7,0,8,9,9,9,9,4,9,9,99,-1,-1,9,-1,-1,9,9,9,9,9,9,9,1,4,1,14,1,8,2,1,0,9,0,9,0,9,0,6153,-1,5879,6139,-1,6027,5860,-1,-1,-1,-1,260,-1,-1,-1,120.0,0.0,0.0,0.0,0.0,0,0,0,26370,126370,126370,60,0,60,0,4,0,14,14,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,1,0,0,-1e-04,3,0,82,1,9,0,9,9,0,0,0,3,5879,5879,1,5879,-1,41,0,0,3,1,30.6,0,3,3,3,0,9,9,9,9,9,1,0,5,0,43,1,126370,1,2,-0.01,9,2,1,0,126370,999999,1,0,0,-0.01,-1e-04,1,0,0
7714,2,1,2231,144,1,81126,1,49,15,0,144,3,1,-1,2,1,-1,2,0,9,9,-1,0,-1,-1,4,10000,0,4,9,9,9,7,0,8,9,9,9,9,4,9,9,99,-1,-1,9,-1,-1,9,9,9,9,9,9,9,1,4,1,14,1,8,2,1,0,9,0,9,0,9,0,6153,-1,5879,6139,-1,6027,5860,-1,-1,-1,-1,260,-1,-1,-1,120.0,0.0,0.0,0.0,0.0,0,0,0,26370,126370,126370,60,0,60,0,4,0,14,14,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,1,0,0,-1e-04,3,0,82,1,9,0,9,9,0,0,0,3,5879,5879,1,5879,-1,41,0,0,3,1,30.6,0,3,3,3,0,9,9,9,9,9,1,0,5,0,43,1,126370,1,2,-0.01,9,2,1,0,126370,999999,1,0,0,-0.01,-1e-04,1,0,0
7714,2,1,2232,144,1,81126,1,49,15,0,144,3,1,-1,2,1,-1,2,0,9,9,-1,0,-1,-1,4,10000,0,4,9,9,9,7,0,8,9,9,9,9,4,9,9,99,-1,-1,9,-1,-1,9,9,9,9,9,9,9,1,4,1,14,1,8,2,1,0,9,0,9,0,9,0,6153,-1,5879,6139,-1,6027,5860,-1,-1,-1,-1,260,-1,-1,-1,120.0,0.0,0.0,0.0,0.0,0,0,0,26370,126370,126370,60,0,60,0,4,0,14,14,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,1,0,0,-1e-04,3,0,82,1,9,0,9,9,0,0,0,3,5879,5879,1,5879,-1,41,0,0,3,1,30.6,0,3,3,3,0,9,9,9,9,9,1,0,5,0,43,1,126370,1,2,-0.01,9,2,1,0,126370,999999,1,0,0,-0.01,-1e-04,1,0,0
7714,2,1,2233,144,1,81126,1,49,15,0,144,3,1,-1,2,1,-1,2,0,9,9,-1,0,-1,-1,4,10000,0,4,9,9,9,7,0,8,9,9,9,9,4,9,9,99,-1,-1,9,-1,-1,9,9,9,9,9,9,9,1,4,1,14,1,8,2,1,0,9,0,9,0,9,0,6153,-1,5879,6139,-1,6027,5860,-1,-1,-1,-1,260,-1,-1,-1,120.0,0.0,0.0,0.0,0.0,0,0,0,26370,126370,126370,60,0,60,0,4,0,14,14,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,1,0,0,-1e-04,3,0,82,1,9,0,9,9,0,0,0,3,5879,5879,1,5879,-1,41,0,0,3,1,30.6,0,3,3,3,0,9,9,9,9,9,1,0,5,0,43,1,126370,1,2,-0.01,9,2,1,0,126370,999999,1,0,0,-0.01,-1e-04,1,0,0
